# md_1200K_96atom.extxyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     2949      8      -48.6478      -48.6449      0.000360598      0.679408      0.658129      0.00517032      
     2950      8      -48.6526      -48.65      0.00032502      0.855597      0.814488      0.0094303      
     2951      8      -48.6421      -48.6398      0.000290686      0.673571      0.625311      0.00809367      
     2952      8      -48.6361      -48.6328      0.000416589      0.649973      0.611586      0.00739166      
     2953      8      -48.6545      -48.6511      0.000420047      0.775514      0.752691      0.00463313      
     2954      8      -48.6748      -48.6718      0.000377665      0.547661      0.529972      0.00316191      
     2955      8      -48.6823      -48.68      0.000285916      0.368236      0.343489      0.00488695      
     2956      8      -48.6466      -48.6431      0.000438007      0.738166      0.709586      0.00523093      
     2957      8      -48.6716      -48.6692      0.000301438      0.585435      0.557269      0.00646828      
     2958      8      -48.6662      -48.6644      0.000230602      0.729454      0.693476      0.0072697      
     2959      8      -48.6071      -48.6055      0.000204743      0.687913      0.653985      0.0067799      
     2960      8      -48.5739      -48.5742      2.8587e-05      0.721929      0.696921      0.00508228      
     2961      8      -48.6445      -48.6414      0.000385336      0.94378      0.884949      0.0106723      
     2962      8      -48.6819      -48.6826      8.4021e-05      0.499286      0.472271      0.00687844      
     2963      8      -48.6785      -48.6767      0.000221291      0.557659      0.525151      0.00616669      
     2964      8      -48.66      -48.657      0.000383697      0.451406      0.433609      0.00336121      
     2965      8      -48.6633      -48.6604      0.000356714      0.40076      0.39185      0.00163291      
     2966      8      -48.6682      -48.6655      0.000336243      0.620435      0.598629      0.00478671      
     2967      8      -48.6294      -48.6273      0.000265635      0.543769      0.519396      0.00526189      
     2968      8      -48.6537      -48.6507      0.000371969      0.548626      0.535837      0.00280119      
     2969      8      -48.5854      -48.5848      7.32388e-05      0.805933      0.77881      0.00497464      
     2970      8      -48.6521      -48.6487      0.00041764      0.573262      0.564726      0.00141577      
     2971      8      -48.6656      -48.6619      0.000467676      0.63325      0.603939      0.00499939      
     2972      8      -48.6151      -48.6122      0.000353781      0.766398      0.735516      0.00552922      
     2973      8      -48.6944      -48.6946      2.36734e-05      0.241042      0.227787      0.00505573      
     2974      8      -48.6379      -48.6347      0.000399174      0.679274      0.664595      0.00342213      
     2975      8      -48.6819      -48.6792      0.000336331      0.291582      0.252383      0.00601836      
     2976      8      -48.6573      -48.6543      0.00037742      0.836068      0.787604      0.00847792      
     2977      8      -48.6786      -48.6757      0.000360001      0.548209      0.527196      0.00357153      
     2978      8      -48.6627      -48.6601      0.000323616      0.595629      0.535495      0.00945766      
     2979      8      -48.6466      -48.643      0.000453316      0.729429      0.70546      0.00456517      
     2980      8      -48.68      -48.6785      0.000196765      0.578324      0.538312      0.00920986      
     2981      8      -48.68      -48.6778      0.000266284      0.596368      0.563135      0.00578023      
     2982      8      -48.5893      -48.5896      4.26601e-05      0.540435      0.517717      0.00475227      
     2983      8      -48.6906      -48.6924      0.000218553      0.283213      0.273144      0.00401823      
     2984      8      -48.6626      -48.6596      0.000377164      0.379497      0.371189      0.0029736      
     2985      8      -48.6493      -48.6462      0.000397863      0.8347      0.795523      0.00659046      
     2986      8      -48.6784      -48.6772      0.000145927      0.612276      0.576604      0.0076736      
     2987      8      -48.67      -48.6679      0.000262106      0.63337      0.597106      0.00847441      
     2988      8      -48.6516      -48.6494      0.000284699      0.81925      0.780777      0.00874516      
     2989      8      -48.6769      -48.674      0.000367241      0.589111      0.566817      0.00386352      
     2990      8      -48.6593      -48.656      0.000400829      0.686976      0.659847      0.00462592      
     2991      8      -48.6133      -48.6116      0.000211828      0.587123      0.56254      0.00477544      
     2992      8      -48.6212      -48.62      0.000151143      0.746435      0.67685      0.0104819      
     2993      8      -48.6348      -48.6328      0.000256862      0.573204      0.545615      0.00575549      
     2994      8      -48.6424      -48.6399      0.000302462      0.70616      0.6456      0.00990404      
     2995      8      -48.631      -48.6274      0.000447473      0.784259      0.743504      0.00803192      
     2996      8      -48.6359      -48.6331      0.000352652      0.584484      0.56261      0.00415359      
     2997      8      -48.66      -48.6571      0.000364103      0.614185      0.58439      0.00693422      
     2998      8      -48.6613      -48.6586      0.000335933      0.566828      0.524954      0.00764924      
     2999      8      -48.6433      -48.6403      0.000373363      0.497267      0.473973      0.00449269      
     3000      8      -48.5962      -48.5949      0.000159475      0.607429      0.583381      0.00357033      
     3001      8      -48.6791      -48.6779      0.000152625      0.545226      0.518262      0.0048841      
     3002      8      -48.6936      -48.6931      6.40491e-05      0.34706      0.334069      0.00443572      
     3003      8      -48.6812      -48.6822      0.000128424      0.524574      0.494046      0.00789539      
     3004      8      -48.609      -48.6072      0.000230209      0.881275      0.838221      0.00846505      
     3005      8      -48.647      -48.6438      0.000398135      0.696516      0.664971      0.00546147      
     3006      8      -48.637      -48.6352      0.000218675      0.4099      0.391396      0.00404264      
     3007      8      -48.6784      -48.676      0.000303922      0.524707      0.482193      0.00790352      
     3008      8      -48.6166      -48.6135      0.000387505      0.885902      0.85376      0.00499596      
     3009      8      -48.6484      -48.6446      0.000466929      0.75383      0.714572      0.00705171      
     3010      8      -48.6871      -48.6855      0.000197224      0.439487      0.397946      0.00815548      
     3011      8      -48.6921      -48.6905      0.000195234      0.291071      0.248037      0.00657361      
     3012      8      -48.656      -48.6526      0.000414139      0.755643      0.728255      0.00503779      
     3013      8      -48.6864      -48.6842      0.000281419      0.368807      0.353893      0.0042054      
